qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
FBtr0081301	2L	100.000	13	0	0	471	483	19699777	19699765	947	26.3
FBtr0081301	2L	94.118	17	1	0	310	326	19735521	19735537	947	26.3
FBtr0081301	2L	94.118	17	1	0	324	340	19842896	19842880	947	26.3
FBtr0081301	2L	100.000	13	0	0	451	463	19862684	19862672	947	26.3
FBtr0081301	2L	100.000	13	0	0	395	407	19996552	19996540	947	26.3
FBtr0081301	2L	100.000	13	0	0	537	549	20376387	20376399	947	26.3
FBtr0081301	2L	100.000	13	0	0	436	448	20395596	20395584	947	26.3
FBtr0081301	2L	100.000	13	0	0	42	54	20491420	20491432	947	26.3
FBtr0081301	2L	100.000	13	0	0	226	238	20781969	20781981	947	26.3
FBtr0081301	2L	100.000	13	0	0	524	536	20800642	20800630	947	26.3
FBtr0081301	2L	100.000	13	0	0	32	44	20815667	20815655	947	26.3
FBtr0081301	2L	94.118	17	1	0	440	456	20856150	20856166	947	26.3
FBtr0081301	2L	100.000	13	0	0	361	373	20942458	20942446	947	26.3
FBtr0081301	2L	100.000	13	0	0	206	218	21125368	21125380	947	26.3
FBtr0081301	2L	100.000	13	0	0	414	426	21171180	21171192	947	26.3
FBtr0081301	2L	100.000	13	0	0	75	87	21226926	21226914	947	26.3
FBtr0081301	2L	100.000	13	0	0	396	408	21585406	21585394	947	26.3
FBtr0081301	2L	100.000	13	0	0	531	543	21639745	21639733	947	26.3
FBtr0081301	2L	100.000	13	0	0	14	26	21709146	21709134	947	26.3
FBtr0081301	2L	100.000	13	0	0	497	509	21977626	21977638	947	26.3
FBtr0081301	2L	100.000	13	0	0	120	132	21993725	21993713	947	26.3
FBtr0081301	2L	94.118	17	1	0	528	544	22135867	22135883	947	26.3
FBtr0081301	2L	100.000	13	0	0	279	291	22226518	22226530	947	26.3
FBtr0081301	2L	94.118	17	1	0	432	448	22301506	22301490	947	26.3
FBtr0081301	2L	100.000	13	0	0	335	347	22303296	22303308	947	26.3
FBtr0081301	2L	100.000	13	0	0	335	347	22331375	22331363	947	26.3
FBtr0081301	2L	94.118	17	1	0	432	448	22333127	22333143	947	26.3
FBtr0081301	2L	100.000	13	0	0	92	104	22791146	22791134	947	26.3
FBtr0081301	2L	94.118	17	1	0	527	543	22814953	22814969	947	26.3
FBtr0081301	2L	100.000	13	0	0	209	221	22831085	22831097	947	26.3
FBtr0081301	2L	94.118	17	1	0	343	359	23006707	23006691	947	26.3
FBtr0081301	2L	94.118	17	1	0	432	448	23287236	23287220	947	26.3
FBtr0081301	2L	100.000	13	0	0	335	347	23293820	23293832	947	26.3
FBtr0081301	2L	100.000	13	0	0	460	472	23338238	23338250	947	26.3
FBtr0081301	2R	100.000	19	0	0	10	28	12915826	12915808	0.25	38.2
FBtr0081301	2R	92.593	27	2	0	2	28	23990520	23990494	0.25	38.2
FBtr0081301	2R	100.000	17	0	0	232	248	6833414	6833398	3.9	34.2
FBtr0081301	2R	100.000	16	0	0	527	542	4534264	4534279	15	32.2
FBtr0081301	2R	100.000	16	0	0	206	221	7464215	7464200	15	32.2
FBtr0081301	2R	95.000	20	1	0	443	462	8238346	8238365	15	32.2
FBtr0081301	2R	95.000	20	1	0	464	483	8910192	8910173	15	32.2
FBtr0081301	2R	100.000	16	0	0	264	279	10267857	10267872	15	32.2
FBtr0081301	2R	100.000	16	0	0	178	193	12176586	12176601	15	32.2
FBtr0081301	2R	100.000	16	0	0	203	218	14849837	14849822	15	32.2
FBtr0081301	2R	100.000	16	0	0	31	46	23459455	23459440	15	32.2
FBtr0081301	2R	100.000	16	0	0	459	474	23489840	23489855	15	32.2
FBtr0081301	2R	100.000	16	0	0	291	306	23975021	23975006	15	32.2
FBtr0081301	2R	100.000	16	0	0	527	542	25219368	25219383	15	32.2
FBtr0081301	2R	100.000	15	0	0	529	543	4411442	4411456	61	30.2
FBtr0081301	2R	100.000	15	0	0	441	455	5974602	5974588	61	30.2
FBtr0081301	2R	100.000	15	0	0	71	85	6927921	6927935	61	30.2
FBtr0081301	2R	94.737	19	1	0	249	267	7428318	7428336	61	30.2
FBtr0081301	2R	100.000	15	0	0	229	243	7840938	7840924	61	30.2
FBtr0081301	2R	100.000	15	0	0	96	110	10140062	10140076	61	30.2
FBtr0081301	2R	91.304	23	2	0	469	491	13858200	13858178	61	30.2
FBtr0081301	2R	100.000	15	0	0	40	54	14190994	14190980	61	30.2
FBtr0081301	2R	100.000	15	0	0	40	54	14191342	14191328	61	30.2
FBtr0081301	2R	100.000	15	0	0	40	54	14192038	14192024	61	30.2
FBtr0081301	2R	100.000	15	0	0	513	527	18294014	18294028	61	30.2
FBtr0081301	2R	100.000	15	0	0	445	459	18326153	18326167	61	30.2
FBtr0081301	2R	100.000	15	0	0	224	238	18557844	18557830	61	30.2
FBtr0081301	2R	100.000	15	0	0	358	372	19969243	19969229	61	30.2
FBtr0081301	2R	100.000	15	0	0	379	393	21223369	21223383	61	30.2
FBtr0081301	2R	100.000	15	0	0	459	473	23281617	23281631	61	30.2
FBtr0081301	2R	100.000	15	0	0	529	543	23437669	23437683	61	30.2
FBtr0081301	2R	100.000	15	0	0	454	468	24992374	24992360	61	30.2
FBtr0081301	2R	100.000	14	0	0	248	261	90773	90786	240	28.2
FBtr0081301	2R	100.000	14	0	0	397	410	294469	294456	240	28.2
FBtr0081301	2R	100.000	14	0	0	248	261	749237	749224	240	28.2
FBtr0081301	2R	100.000	14	0	0	248	261	757422	757409	240	28.2
FBtr0081301	2R	100.000	14	0	0	532	545	1404161	1404174	240	28.2
FBtr0081301	2R	100.000	14	0	0	482	495	2443706	2443693	240	28.2
FBtr0081301	2R	100.000	14	0	0	248	261	3497803	3497790	240	28.2
FBtr0081301	2R	100.000	14	0	0	248	261	4227188	4227201	240	28.2
FBtr0081301	2R	100.000	14	0	0	248	261	4422757	4422770	240	28.2
FBtr0081301	2R	100.000	14	0	0	481	494	5203795	5203808	240	28.2
FBtr0081301	2R	100.000	14	0	0	463	476	5286821	5286808	240	28.2
FBtr0081301	2R	100.000	14	0	0	464	477	5305891	5305904	240	28.2
FBtr0081301	2R	100.000	14	0	0	244	257	5354353	5354366	240	28.2
FBtr0081301	2R	100.000	14	0	0	482	495	6414247	6414234	240	28.2
FBtr0081301	2R	100.000	14	0	0	248	261	6443347	6443360	240	28.2
FBtr0081301	2R	100.000	14	0	0	223	236	6879463	6879450	240	28.2
FBtr0081301	2R	100.000	14	0	0	150	163	7051484	7051497	240	28.2
FBtr0081301	2R	100.000	14	0	0	240	253	7083472	7083459	240	28.2
FBtr0081301	2R	100.000	14	0	0	70	83	7355804	7355791	240	28.2
FBtr0081301	2R	100.000	14	0	0	482	495	7438103	7438090	240	28.2
FBtr0081301	2R	90.909	22	2	0	274	295	7666925	7666904	240	28.2
FBtr0081301	2R	100.000	14	0	0	217	230	7681988	7681975	240	28.2
FBtr0081301	2R	100.000	14	0	0	118	131	7976873	7976886	240	28.2
FBtr0081301	2R	100.000	14	0	0	522	535	8012113	8012100	240	28.2
FBtr0081301	2R	90.909	22	2	0	220	241	8238138	8238159	240	28.2
FBtr0081301	2R	94.444	18	1	0	205	222	8446060	8446077	240	28.2
FBtr0081301	2R	100.000	14	0	0	233	246	8663284	8663271	240	28.2
FBtr0081301	2R	94.444	18	1	0	27	44	8889225	8889242	240	28.2
FBtr0081301	2R	100.000	14	0	0	150	163	9093779	9093792	240	28.2
FBtr0081301	2R	90.909	22	2	0	273	294	9318171	9318150	240	28.2
FBtr0081301	2R	94.444	18	1	0	442	459	9374017	9374000	240	28.2
FBtr0081301	2R	94.444	18	1	0	25	42	9403778	9403761	240	28.2
FBtr0081301	2R	94.444	18	1	0	442	459	9536833	9536850	240	28.2
FBtr0081301	2R	100.000	14	0	0	290	303	10003767	10003754	240	28.2
FBtr0081301	2R	100.000	14	0	0	229	242	10055519	10055506	240	28.2
FBtr0081301	2R	100.000	14	0	0	377	390	10344367	10344380	240	28.2
FBtr0081301	2R	100.000	14	0	0	411	424	10642763	10642750	240	28.2
FBtr0081301	2R	100.000	14	0	0	395	408	11080155	11080168	240	28.2
FBtr0081301	2R	100.000	14	0	0	43	56	11152367	11152354	240	28.2
FBtr0081301	2R	100.000	14	0	0	313	326	11225712	11225725	240	28.2
FBtr0081301	2R	100.000	14	0	0	232	245	11238913	11238926	240	28.2
FBtr0081301	2R	100.000	14	0	0	173	186	11398402	11398415	240	28.2
FBtr0081301	2R	100.000	14	0	0	253	266	11564698	11564711	240	28.2
FBtr0081301	2R	100.000	14	0	0	511	524	11686287	11686274	240	28.2
FBtr0081301	2R	94.444	18	1	0	225	242	12064755	12064772	240	28.2
FBtr0081301	2R	94.444	18	1	0	37	54	12143613	12143596	240	28.2
FBtr0081301	2R	94.444	18	1	0	459	476	12467211	12467194	240	28.2
FBtr0081301	2R	100.000	14	0	0	482	495	13109784	13109771	240	28.2
FBtr0081301	2R	90.909	22	2	0	459	480	13173287	13173308	240	28.2
FBtr0081301	2R	100.000	14	0	0	341	354	14064895	14064908	240	28.2
FBtr0081301	2R	100.000	14	0	0	463	476	14153447	14153460	240	28.2
FBtr0081301	2R	94.444	18	1	0	286	303	14160693	14160710	240	28.2
FBtr0081301	2R	100.000	14	0	0	101	114	14298090	14298103	240	28.2
FBtr0081301	2R	100.000	14	0	0	531	544	14490819	14490832	240	28.2
FBtr0081301	2R	100.000	14	0	0	50	63	14745326	14745339	240	28.2
FBtr0081301	2R	100.000	14	0	0	334	347	15149027	15149014	240	28.2
FBtr0081301	2R	94.444	18	1	0	249	266	15212451	15212434	240	28.2
FBtr0081301	2R	94.444	18	1	0	260	277	15527205	15527188	240	28.2
FBtr0081301	2R	100.000	14	0	0	116	129	15928995	15929008	240	28.2
FBtr0081301	2R	100.000	14	0	0	339	352	16287925	16287912	240	28.2
FBtr0081301	2R	100.000	14	0	0	443	456	16362504	16362517	240	28.2
FBtr0081301	2R	100.000	14	0	0	519	532	16517250	16517263	240	28.2
FBtr0081301	2R	100.000	14	0	0	338	351	17058642	17058629	240	28.2
FBtr0081301	2R	100.000	14	0	0	515	528	17195731	17195744	240	28.2
FBtr0081301	2R	100.000	14	0	0	91	104	17246739	17246726	240	28.2
FBtr0081301	2R	100.000	14	0	0	144	157	17276039	17276052	240	28.2
FBtr0081301	2R	90.909	22	2	0	99	120	17422429	17422408	240	28.2
FBtr0081301	2R	100.000	14	0	0	533	546	17512486	17512473	240	28.2
FBtr0081301	2R	100.000	14	0	0	221	234	17525152	17525139	240	28.2
FBtr0081301	2R	94.444	18	1	0	361	378	17671133	17671150	240	28.2
FBtr0081301	2R	100.000	14	0	0	532	545	17699104	17699091	240	28.2
FBtr0081301	2R	94.444	18	1	0	87	104	17786880	17786897	240	28.2
FBtr0081301	2R	100.000	14	0	0	225	238	18028310	18028323	240	28.2
FBtr0081301	2R	100.000	14	0	0	330	343	18287079	18287066	240	28.2
FBtr0081301	2R	100.000	14	0	0	88	101	18615674	18615661	240	28.2
FBtr0081301	2R	100.000	14	0	0	89	102	18953860	18953873	240	28.2
FBtr0081301	2R	100.000	14	0	0	231	244	19019150	19019137	240	28.2
FBtr0081301	2R	100.000	14	0	0	205	218	19240847	19240860	240	28.2
FBtr0081301	2R	94.444	18	1	0	159	176	19280018	19280035	240	28.2
FBtr0081301	2R	100.000	14	0	0	231	244	20054578	20054565	240	28.2
FBtr0081301	2R	100.000	14	0	0	91	104	20113064	20113077	240	28.2
FBtr0081301	2R	100.000	14	0	0	254	267	20132625	20132638	240	28.2
FBtr0081301	2R	94.444	18	1	0	445	462	20274926	20274909	240	28.2
FBtr0081301	2R	100.000	14	0	0	414	427	20560382	20560369	240	28.2
FBtr0081301	2R	100.000	14	0	0	201	214	20635609	20635596	240	28.2
FBtr0081301	2R	100.000	14	0	0	116	129	21072888	21072901	240	28.2
FBtr0081301	2R	100.000	14	0	0	409	422	21292417	21292430	240	28.2
FBtr0081301	2R	100.000	14	0	0	206	219	21383969	21383956	240	28.2
FBtr0081301	2R	100.000	14	0	0	240	253	21448356	21448369	240	28.2
FBtr0081301	2R	100.000	14	0	0	440	453	21536678	21536665	240	28.2
FBtr0081301	2R	100.000	14	0	0	363	376	21555576	21555589	240	28.2
FBtr0081301	2R	100.000	14	0	0	459	472	21575859	21575846	240	28.2
FBtr0081301	2R	100.000	14	0	0	249	262	21827143	21827156	240	28.2
FBtr0081301	2R	100.000	14	0	0	400	413	21890734	21890747	240	28.2
FBtr0081301	2R	100.000	14	0	0	529	542	21900388	21900375	240	28.2
FBtr0081301	2R	100.000	14	0	0	29	42	22550941	22550928	240	28.2
FBtr0081301	2R	90.909	22	2	0	442	463	22610189	22610168	240	28.2
FBtr0081301	2R	100.000	14	0	0	48	61	22958673	22958686	240	28.2
FBtr0081301	2R	94.444	18	1	0	471	488	24163912	24163895	240	28.2
FBtr0081301	2R	100.000	14	0	0	24	37	24241871	24241858	240	28.2
FBtr0081301	2R	94.444	18	1	0	106	123	24244798	24244781	240	28.2
FBtr0081301	2R	100.000	14	0	0	261	274	24333390	24333377	240	28.2
FBtr0081301	2R	100.000	14	0	0	525	538	24384445	24384458	240	28.2
FBtr0081301	2R	100.000	14	0	0	28	41	24832957	24832970	240	28.2
FBtr0081301	2R	100.000	14	0	0	31	44	24904763	24904750	240	28.2
FBtr0081301	2R	100.000	13	0	0	45	57	455969	455981	947	26.3
FBtr0081301	2R	100.000	13	0	0	337	349	468935	468923	947	26.3
FBtr0081301	2R	100.000	13	0	0	209	221	822005	821993	947	26.3
FBtr0081301	2R	94.118	17	1	0	527	543	838136	838120	947	26.3
FBtr0081301	2R	100.000	13	0	0	92	104	861944	861956	947	26.3
FBtr0081301	2R	94.118	17	1	0	287	303	880988	880972	947	26.3
FBtr0081301	2R	94.118	17	1	0	287	303	898687	898703	947	26.3
FBtr0081301	2R	100.000	13	0	0	266	278	1018799	1018811	947	26.3
FBtr0081301	2R	100.000	13	0	0	50	62	1403473	1403461	947	26.3
FBtr0081301	2R	100.000	13	0	0	341	353	1605741	1605753	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	1670638	1670626	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	1672491	1672507	947	26.3
FBtr0081301	2R	100.000	13	0	0	357	369	1771672	1771684	947	26.3
FBtr0081301	2R	100.000	13	0	0	533	545	2078688	2078700	947	26.3
FBtr0081301	2R	100.000	13	0	0	246	258	2096444	2096456	947	26.3
FBtr0081301	2R	94.118	17	1	0	287	303	2532091	2532075	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	2543000	2542988	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	2544852	2544868	947	26.3
FBtr0081301	2R	94.118	17	1	0	528	544	2557346	2557330	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	2756936	2756924	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	2758789	2758805	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	2761763	2761751	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	2763616	2763632	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	2766591	2766579	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	2768444	2768460	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	2943437	2943425	947	26.3
FBtr0081301	2R	100.000	13	0	0	295	307	2976980	2976968	947	26.3
FBtr0081301	2R	100.000	13	0	0	352	364	3173046	3173034	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3375644	3375632	947	26.3
FBtr0081301	2R	94.118	17	1	0	230	246	3398614	3398598	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3405128	3405140	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3408457	3408469	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3411787	3411799	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3418294	3418306	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3424798	3424810	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3431263	3431275	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3437627	3437639	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3444092	3444104	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3450403	3450415	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	3474905	3474893	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	3476695	3476711	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	3659914	3659898	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	3661767	3661779	947	26.3
FBtr0081301	2R	100.000	13	0	0	360	372	3704706	3704718	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	3724708	3724692	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	3726561	3726573	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	3738660	3738644	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	3740513	3740525	947	26.3
FBtr0081301	2R	94.118	17	1	0	326	342	4058517	4058533	947	26.3
FBtr0081301	2R	94.118	17	1	0	326	342	4078428	4078444	947	26.3
FBtr0081301	2R	100.000	13	0	0	206	218	4161065	4161077	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	4254944	4254928	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	4256823	4256835	947	26.3
FBtr0081301	2R	100.000	13	0	0	287	299	4342613	4342625	947	26.3
FBtr0081301	2R	94.118	17	1	0	287	303	4418243	4418259	947	26.3
FBtr0081301	2R	100.000	13	0	0	439	451	4503090	4503078	947	26.3
FBtr0081301	2R	100.000	13	0	0	203	215	4539156	4539144	947	26.3
FBtr0081301	2R	94.118	17	1	0	527	543	4541336	4541352	947	26.3
FBtr0081301	2R	94.118	17	1	0	527	543	4548288	4548272	947	26.3
FBtr0081301	2R	100.000	13	0	0	83	95	4586167	4586179	947	26.3
FBtr0081301	2R	100.000	13	0	0	250	262	4613455	4613467	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	4766296	4766280	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	4768175	4768187	947	26.3
FBtr0081301	2R	100.000	13	0	0	335	347	4811199	4811187	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	4813078	4813094	947	26.3
FBtr0081301	2R	100.000	13	0	0	203	215	4929944	4929956	947	26.3
FBtr0081301	2R	100.000	13	0	0	487	499	4964092	4964080	947	26.3
FBtr0081301	2R	100.000	13	0	0	496	508	4970594	4970606	947	26.3
FBtr0081301	2R	100.000	13	0	0	180	192	4997345	4997357	947	26.3
FBtr0081301	2R	90.476	21	2	0	293	313	5009420	5009440	947	26.3
FBtr0081301	2R	100.000	13	0	0	92	104	5195340	5195328	947	26.3
FBtr0081301	2R	94.118	17	1	0	432	448	5231664	5231680	947	26.3
FBtr0081301	2R	100.000	13	0	0	30	42	5679579	5679567	947	26.3
FBtr0081301	2R	100.000	13	0	0	225	237	5803752	5803764	947	26.3
FBtr0081301	2R	100.000	13	0	0	286	298	6179600	6179588	947	26.3
FBtr0081301	2R	100.000	13	0	0	448	460	6207421	6207409	947	26.3
FBtr0081301	2R	94.118	17	1	0	529	545	6492456	6492472	947	26.3
FBtr0081301	2R	100.000	13	0	0	459	471	6542867	6542855	947	26.3
FBtr0081301	2R	100.000	13	0	0	336	348	6548497	6548485	947	26.3
FBtr0081301	2R	94.118	17	1	0	385	401	6746408	6746392	947	26.3
FBtr0081301	2R	100.000	13	0	0	378	390	6764502	6764514	947	26.3
FBtr0081301	2R	100.000	13	0	0	331	343	6845975	6845987	947	26.3
FBtr0081301	2R	100.000	13	0	0	529	541	6847757	6847769	947	26.3
FBtr0081301	2R	100.000	13	0	0	459	471	6932029	6932041	947	26.3
FBtr0081301	2R	100.000	13	0	0	182	194	7152722	7152734	947	26.3
FBtr0081301	2R	100.000	13	0	0	481	493	7186146	7186158	947	26.3
FBtr0081301	2R	100.000	13	0	0	372	384	7201834	7201822	947	26.3
FBtr0081301	2R	94.118	17	1	0	240	256	7250913	7250929	947	26.3
FBtr0081301	2R	94.118	17	1	0	225	241	7280845	7280861	947	26.3
FBtr0081301	2R	100.000	13	0	0	102	114	7336658	7336646	947	26.3
FBtr0081301	2R	100.000	13	0	0	250	262	7378632	7378620	947	26.3
FBtr0081301	2R	100.000	13	0	0	509	521	7414066	7414054	947	26.3
FBtr0081301	2R	100.000	13	0	0	319	331	7491295	7491307	947	26.3
FBtr0081301	2R	100.000	13	0	0	518	530	7518829	7518817	947	26.3
FBtr0081301	2R	100.000	13	0	0	138	150	7526826	7526814	947	26.3
FBtr0081301	2R	100.000	13	0	0	400	412	7537429	7537417	947	26.3
FBtr0081301	2R	100.000	13	0	0	418	430	7566326	7566314	947	26.3
FBtr0081301	2R	100.000	13	0	0	464	476	7578673	7578685	947	26.3
FBtr0081301	2R	94.118	17	1	0	5	21	7581514	7581498	947	26.3
FBtr0081301	2R	94.118	17	1	0	463	479	7659934	7659918	947	26.3
FBtr0081301	2R	100.000	13	0	0	373	385	7681451	7681439	947	26.3
FBtr0081301	2R	100.000	13	0	0	443	455	7689279	7689291	947	26.3
FBtr0081301	2R	100.000	13	0	0	455	467	7810485	7810473	947	26.3
FBtr0081301	2R	100.000	13	0	0	198	210	7894814	7894826	947	26.3
FBtr0081301	2R	100.000	13	0	0	436	448	7933419	7933431	947	26.3
FBtr0081301	2R	100.000	13	0	0	177	189	7958386	7958374	947	26.3
FBtr0081301	2R	100.000	13	0	0	333	345	7974861	7974873	947	26.3
FBtr0081301	2R	100.000	13	0	0	74	86	7979182	7979194	947	26.3
FBtr0081301	2R	100.000	13	0	0	292	304	8005002	8004990	947	26.3
FBtr0081301	2R	100.000	13	0	0	111	123	8006106	8006118	947	26.3
FBtr0081301	2R	100.000	13	0	0	228	240	8007862	8007874	947	26.3
FBtr0081301	2R	100.000	13	0	0	343	355	8032086	8032074	947	26.3
FBtr0081301	2R	100.000	13	0	0	226	238	8459139	8459151	947	26.3
FBtr0081301	2R	94.118	17	1	0	309	325	8460502	8460518	947	26.3
FBtr0081301	2R	100.000	13	0	0	457	469	8615108	8615120	947	26.3
FBtr0081301	2R	100.000	13	0	0	242	254	8708121	8708133	947	26.3
FBtr0081301	2R	100.000	13	0	0	229	241	8791115	8791103	947	26.3
FBtr0081301	2R	100.000	13	0	0	402	414	8868940	8868952	947	26.3
FBtr0081301	2R	100.000	13	0	0	62	74	8997814	8997826	947	26.3
FBtr0081301	2R	100.000	13	0	0	19	31	9101558	9101546	947	26.3
FBtr0081301	2R	100.000	13	0	0	168	180	9130764	9130776	947	26.3
FBtr0081301	2R	100.000	13	0	0	337	349	9166746	9166734	947	26.3
FBtr0081301	2R	100.000	13	0	0	366	378	9236091	9236079	947	26.3
FBtr0081301	2R	100.000	13	0	0	60	72	9346255	9346267	947	26.3
FBtr0081301	2R	100.000	13	0	0	24	36	9429828	9429840	947	26.3
FBtr0081301	2R	100.000	13	0	0	91	103	9479445	9479457	947	26.3
FBtr0081301	2R	100.000	13	0	0	465	477	9492591	9492603	947	26.3
FBtr0081301	2R	100.000	13	0	0	254	266	9532551	9532563	947	26.3
FBtr0081301	2R	100.000	13	0	0	127	139	9582125	9582113	947	26.3
FBtr0081301	2R	100.000	13	0	0	287	299	9584095	9584107	947	26.3
FBtr0081301	2R	100.000	13	0	0	293	305	9634208	9634220	947	26.3
FBtr0081301	2R	100.000	13	0	0	493	505	9669557	9669569	947	26.3
FBtr0081301	2R	90.476	21	2	0	475	495	9714210	9714190	947	26.3
FBtr0081301	2R	100.000	13	0	0	229	241	9751765	9751753	947	26.3
FBtr0081301	2R	100.000	13	0	0	29	41	9762810	9762798	947	26.3
FBtr0081301	2R	100.000	13	0	0	265	277	9764499	9764511	947	26.3
FBtr0081301	2R	100.000	13	0	0	511	523	9838048	9838060	947	26.3
FBtr0081301	2R	100.000	13	0	0	413	425	9848938	9848950	947	26.3
FBtr0081301	2R	100.000	13	0	0	505	517	9907970	9907958	947	26.3
FBtr0081301	2R	100.000	13	0	0	311	323	10142683	10142695	947	26.3
FBtr0081301	2R	100.000	13	0	0	47	59	10247269	10247281	947	26.3
FBtr0081301	2R	100.000	13	0	0	457	469	10430250	10430238	947	26.3
FBtr0081301	2R	100.000	13	0	0	214	226	10462526	10462538	947	26.3
FBtr0081301	2R	100.000	13	0	0	457	469	10505111	10505123	947	26.3
FBtr0081301	2R	100.000	13	0	0	210	222	10835225	10835213	947	26.3
FBtr0081301	2R	100.000	13	0	0	228	240	10970138	10970150	947	26.3
FBtr0081301	2R	100.000	13	0	0	446	458	11188289	11188301	947	26.3
FBtr0081301	2R	100.000	13	0	0	369	381	11269417	11269429	947	26.3
FBtr0081301	2R	100.000	13	0	0	257	269	11370924	11370912	947	26.3
FBtr0081301	2R	100.000	13	0	0	355	367	11393416	11393404	947	26.3
FBtr0081301	2R	100.000	13	0	0	517	529	11617610	11617598	947	26.3
FBtr0081301	2R	100.000	13	0	0	31	43	11618608	11618596	947	26.3
FBtr0081301	2R	100.000	13	0	0	97	109	11708100	11708112	947	26.3
FBtr0081301	2R	100.000	13	0	0	105	117	11796370	11796358	947	26.3
FBtr0081301	2R	94.118	17	1	0	383	399	11849591	11849607	947	26.3
FBtr0081301	2R	100.000	13	0	0	456	468	11972778	11972790	947	26.3
FBtr0081301	2R	100.000	13	0	0	467	479	11983739	11983727	947	26.3
FBtr0081301	2R	94.118	17	1	0	126	142	11989855	11989839	947	26.3
FBtr0081301	2R	100.000	13	0	0	35	47	12108851	12108863	947	26.3
FBtr0081301	2R	100.000	13	0	0	459	471	12117026	12117014	947	26.3
FBtr0081301	2R	100.000	13	0	0	232	244	12119205	12119193	947	26.3
FBtr0081301	2R	94.118	17	1	0	85	101	12297063	12297079	947	26.3
FBtr0081301	2R	100.000	13	0	0	249	261	12341699	12341711	947	26.3
FBtr0081301	2R	100.000	13	0	0	31	43	12345124	12345112	947	26.3
FBtr0081301	2R	100.000	13	0	0	229	241	12549604	12549616	947	26.3
FBtr0081301	2R	100.000	13	0	0	497	509	12574981	12574969	947	26.3
FBtr0081301	2R	100.000	13	0	0	209	221	12634859	12634871	947	26.3
FBtr0081301	2R	100.000	13	0	0	294	306	12736049	12736037	947	26.3
FBtr0081301	2R	100.000	13	0	0	102	114	12889531	12889519	947	26.3
FBtr0081301	2R	94.118	17	1	0	29	45	13243543	13243527	947	26.3
FBtr0081301	2R	100.000	13	0	0	288	300	13326117	13326129	947	26.3
FBtr0081301	2R	100.000	13	0	0	228	240	13554492	13554504	947	26.3
FBtr0081301	2R	100.000	13	0	0	133	145	13574137	13574125	947	26.3
FBtr0081301	2R	100.000	13	0	0	366	378	13644317	13644305	947	26.3
FBtr0081301	2R	100.000	13	0	0	416	428	13755983	13755995	947	26.3
FBtr0081301	2R	100.000	13	0	0	464	476	13778976	13778988	947	26.3
FBtr0081301	2R	100.000	13	0	0	420	432	13856665	13856653	947	26.3
FBtr0081301	2R	100.000	13	0	0	310	322	13873904	13873892	947	26.3
FBtr0081301	2R	100.000	13	0	0	533	545	13879974	13879962	947	26.3
FBtr0081301	2R	100.000	13	0	0	536	548	13888415	13888403	947	26.3
FBtr0081301	2R	90.476	21	2	0	523	543	13926991	13927011	947	26.3
FBtr0081301	2R	100.000	13	0	0	90	102	13953979	13953991	947	26.3
FBtr0081301	2R	100.000	13	0	0	466	478	13987065	13987077	947	26.3
FBtr0081301	2R	94.118	17	1	0	201	217	14028982	14028998	947	26.3
FBtr0081301	2R	100.000	13	0	0	40	52	14189602	14189590	947	26.3
FBtr0081301	2R	100.000	13	0	0	40	52	14191864	14191852	947	26.3
FBtr0081301	2R	100.000	13	0	0	40	52	14192212	14192200	947	26.3
